city,transmission,owner_no,brand,model,model_year,variant_name,price,registered_year,fuel_type,kms_driven,mileage_kmpl,engine_cc
hyderabad,manual,1,hyundai,hyundai venue,2022,sx bsvi,1200000.0,2022,petrol,10000.0,17.52,1197
hyderabad,automatic,1,bmw,bmw x1,2011,sdrive20d,1100000.0,2011,diesel,95000.0,17.05,1995
hyderabad,manual,1,maruti,maruti ciaz,2018,alpha 1.5,850000.0,2018,diesel,66000.0,26.82,1498
hyderabad,manual,1,mahindra,mahindra scorpio,2011,lx 2wd 7s,390000.0,2011,diesel,80642.0,12.05,2179
hyderabad,automatic,1,hyundai,hyundai creta,2018,1.6 crdi at s plus,1225000.0,2018,diesel,70000.0,17.01,1582
hyderabad,manual,1,maruti,maruti baleno,2020,delta,749000.0,2021,petrol,15700.0,21.01,1197
hyderabad,manual,1,hyundai,hyundai creta,2018,1.6 vtvt sx plus,1001000.0,2018,petrol,81764.0,13.0,1591
hyderabad,manual,1,hyundai,hyundai verna,2018,vtvt 1.4 ex,781000.0,2018,petrol,95933.0,19.1,1368
hyderabad,manual,1,jeep,jeep compass,2019,1.4 sport,1650000.0,2019,petrol,23000.0,16.0,1368
hyderabad,manual,2,honda,honda jazz,2015,1.2 sv i vtec,426000.0,2015,petrol,85589.0,18.7,1199
hyderabad,manual,2,hyundai,hyundai i20,2017,1.2 asta dual tone,616000.0,2017,petrol,72793.0,18.6,1197
hyderabad,automatic,1,hyundai,hyundai verna,2013,1.6 sx crdi (o) at,490000.00000000006,2013,diesel,92000.0,22.32,1582
hyderabad,manual,2,maruti,maruti swift,2014,vxi,428000.0,2014,petrol,95255.0,22.38,1197
hyderabad,automatic,1,maruti,maruti baleno,2018,1.2 cvt alpha,670000.0,2018,petrol,89242.0,21.4,1197
hyderabad,manual,1,honda,honda brio,2012,s mt,337000.0,2012,petrol,40503.0,19.4,1198
hyderabad,manual,1,hyundai,hyundai verna,2022,s plus diesel,1350000.0,2022,diesel,20000.0,25.0,1493
hyderabad,manual,1,honda,honda amaze,2018,v petrol bsiv,611000.0,2019,petrol,96863.0,19.5,1199
hyderabad,manual,1,honda,honda wr-v,2021,vx,975000.0,2021,petrol,30300.0,16.5,1199
hyderabad,manual,2,honda,honda city,2017,i vtec v,825000.0,2017,petrol,40000.0,17.8,1497
hyderabad,manual,1,honda,honda amaze,2014,e i-dtech,400000.0,2014,diesel,120000.0,25.8,1498
hyderabad,manual,1,mahindra,mahindra xuv500,2013,w8 fwd,900000.0,2013,diesel,27892.0,15.1,2179
hyderabad,manual,1,maruti,maruti swift,2020,zxi,650000.0,2020,petrol,90000.0,21.21,1197
hyderabad,manual,1,maruti,maruti wagon r,2009,lx duo bsiii,225000.0,2009,lpg,100000.0,17.3,1061
hyderabad,manual,2,hyundai,hyundai grand i10,2014,asta option,400000.0,2014,petrol,73000.0,18.9,1197
hyderabad,automatic,1,maruti,maruti swift dzire,2018,amt vxi,707000.0,2018,petrol,32152.0,21.21,1197
hyderabad,manual,1,maruti,maruti swift,2015,vdi bsiv,576000.0,2015,diesel,58241.0,25.2,1248
hyderabad,manual,2,maruti,maruti ertiga,2014,vdi,560000.0,2014,diesel,120000.0,20.77,1248
hyderabad,manual,2,honda,honda city,2013,e,455999.99999999994,2013,petrol,94141.0,16.8,1497
hyderabad,automatic,1,maruti,maruti swift dzire,2017,amt zxi,685000.0,2018,petrol,59411.0,21.21,1197
hyderabad,manual,1,volkswagen,volkswagen jetta,2016,1.4 tsi comfortline,1205000.0,2017,petrol,17105.0,14.69,1390
hyderabad,manual,2,maruti,maruti ciaz,2018,1.3 alpha,975000.0,2018,diesel,37100.0,28.09,1248
hyderabad,manual,2,hyundai,hyundai i10,2012,magna,289000.0,2012,petrol,103211.0,20.36,1197
hyderabad,manual,2,maruti,maruti wagon r,2012,vxi bs iv,290000.0,2013,petrol,113543.0,18.9,998
hyderabad,manual,2,mahindra,mahindra scorpio,2010,sle 7s bsiv,425000.0,2010,diesel,120000.0,12.05,2179
hyderabad,manual,1,maruti,maruti swift dzire,2012,vdi,407000.0,2012,diesel,99334.0,19.3,1248
hyderabad,manual,1,ford,ford fiesta,2014,1.5 tdci titanium,300000.0,2015,diesel,156126.0,25.01,1498
hyderabad,automatic,2,hyundai,hyundai creta,2017,1.6 crdi at sx plus,1195000.0,2018,diesel,68000.0,17.01,1582
hyderabad,manual,2,honda,honda amaze,2014,e i-vtech,390000.0,2014,petrol,100000.0,18.0,1198
hyderabad,manual,1,hyundai,hyundai santro xing,2008,gl,225000.0,2008,petrol,54000.0,17.7235294117647,1086
hyderabad,manual,2,maruti,maruti swift dzire tour,2019,1.3 s diesel,650000.0,2019,diesel,110000.0,19.95,1248
hyderabad,manual,2,fiat,fiat linea,2010,dynamic pack,250000.0,2010,petrol,110000.0,16.0,1368
hyderabad,manual,1,hyundai,hyundai verna,2011,1.4 vtvt,475000.0,2011,petrol,76000.0,17.43,1396
hyderabad,manual,2,nissan,nissan sunny,2020,xe d,700000.0,2020,diesel,60000.0,22.71,1461
hyderabad,manual,1,maruti,maruti baleno,2017,1.2 delta,559000.0,2018,petrol,71974.0,21.4,1197
hyderabad,manual,1,maruti,maruti vitara brezza,2016,zdi,789000.0,2016,diesel,105562.0,24.3,1248
hyderabad,manual,2,mahindra,mahindra xuv500,2015,w10 2wd,950000.0,2015,diesel,110000.0,16.0,2179
hyderabad,manual,1,maruti,maruti brezza,2023,zxi bsvi,1297000.0,2023,petrol,1330.0,19.89,1462
hyderabad,manual,2,honda,honda amaze,2021,s bsvi,750000.0,2021,petrol,30973.0,18.6,1199
hyderabad,automatic,2,hyundai,hyundai i10,2011,sportz at,330000.0,2011,petrol,100000.0,16.95,1197
hyderabad,manual,1,hyundai,hyundai i20,2018,1.2 spotz,691000.0,2019,petrol,9351.0,18.6,1197
hyderabad,manual,1,nissan,nissan terrano,2017,xl,775000.0,2017,petrol,46000.0,13.24,1598
hyderabad,manual,2,maruti,maruti alto 800,2013,lxi,214000.0,2013,petrol,56133.0,22.05,796
hyderabad,manual,1,maruti,maruti alto k10,2013,vxi,231999.99999999997,2013,petrol,92370.0,24.39,998
hyderabad,manual,1,toyota,toyota etios,2012,v,425000.0,2012,petrol,68000.0,17.6,1496
hyderabad,manual,1,maruti,maruti alto k10,2014,vxi,281000.0,2014,petrol,38313.0,24.39,998
hyderabad,manual,1,tata,tata zest,2019,quadrajet 1.3 75ps xe,600000.0,2019,diesel,110000.0,22.95,1248
hyderabad,manual,1,maruti,maruti ciaz,2021,delta bsvi,950000.0,2021,petrol,10000.0,20.65,1462
hyderabad,manual,2,hyundai,hyundai verna,2015,1.6 sx vtvt,600000.0,2015,petrol,80000.0,17.01,1591
hyderabad,manual,3,nissan,nissan terrano,2014,xv premium 110 ps,500000.0,2014,diesel,120000.0,19.01,1461
hyderabad,manual,2,volkswagen,volkswagen vento,2015,1.5 tdi highline,555000.0,2015,diesel,90000.0,20.34,1498
hyderabad,manual,2,volkswagen,volkswagen vento,2012,new diesel highline,449000.0,2013,diesel,87000.0,20.54,1598
hyderabad,manual,2,maruti,maruti baleno,2018,1.2 zeta,640000.0,2018,petrol,70000.0,21.4,1197
hyderabad,manual,2,maruti,maruti alto k10,2014,vxi,263000.0,2014,petrol,53179.0,24.39,998
hyderabad,manual,1,tata,tata nexon,2020,1.2 revotron xz plus dual tone,939000.0,2020,petrol,48902.0,17.0,1198
hyderabad,automatic,3,hyundai,hyundai verna,2012,1.6 crdi ex at,455000.0,2012,diesel,90000.0,22.32,1582
hyderabad,automatic,1,hyundai,hyundai i20,2019,asta option cvt bsiv,777000.0,2019,petrol,45025.0,17.4,1197
hyderabad,automatic,1,maruti,maruti baleno,2017,1.2 cvt alpha,701000.0,2017,petrol,22356.0,21.4,1197
hyderabad,automatic,1,hyundai,hyundai verna,2014,1.6 sx crdi (o) at,625000.0,2014,diesel,96000.0,22.32,1582
hyderabad,manual,2,maruti,maruti celerio,2019,zxi,478000.0,2020,petrol,35564.0,25.24,998
hyderabad,manual,1,fiat,fiat punto,2016,1.3 emotion,465000.00000000006,2016,diesel,72632.0,20.3,1248
hyderabad,manual,1,toyota,toyota etios,2015,g,472000.0,2015,petrol,57349.0,16.78,1496
hyderabad,manual,1,honda,honda amaze,2018,s i-dtec,604000.0,2018,diesel,31915.0,25.8,1498
hyderabad,automatic,1,volvo,volvo s60,2012,d5 kinetic,1050000.0,2012,diesel,80000.0,13.2,2400
hyderabad,manual,1,maruti,maruti wagon r,2010,vxi bs iv,273000.0,2010,petrol,44094.0,18.9,998
hyderabad,manual,1,toyota,toyota innova,2008,2.5 g4 diesel 8-seater,499000.0,2008,diesel,236000.0,12.8,2494
hyderabad,manual,1,hyundai,hyundai verna,2008,crdi sx,299000.0,2008,diesel,75000.0,16.8,1493
hyderabad,automatic,1,skoda,skoda laura,2009,1.9 tdi at ambiente,425000.0,2009,diesel,92000.0,17.0,1896
hyderabad,manual,2,tata,tata indica,2004,dls,194000.0,2004,diesel,148914.0,13.5,1405
hyderabad,automatic,1,maruti,maruti s-presso,2020,vxi at 2019-2022,499000.0,2020,petrol,48000.0,21.7,998
hyderabad,manual,1,honda,honda amaze,2018,s diesel bsiv,750000.0,2018,diesel,33600.0,27.4,1498
hyderabad,automatic,2,toyota,toyota yaris,2018,g cvt,724000.0,2018,petrol,68950.0,17.8,1496
hyderabad,manual,1,maruti,maruti wagon r,2012,vxi bs iv,300000.0,2012,petrol,47763.0,18.9,998
hyderabad,manual,1,renault,renault triber,2022,rxl bsvi,800000.0,2022,petrol,8368.0,20.0,999
hyderabad,manual,1,tata,tata nexon,2018,xz plus diesel,810000.0,2018,diesel,51897.0,23.22,1497
hyderabad,manual,2,honda,honda amaze,2014,s i-vtech,459000.0,2014,petrol,40274.0,18.0,1198
hyderabad,automatic,1,bmw,bmw 3 series,2012,320d luxury line,750000.0,2012,diesel,90000.0,18.88,1995
hyderabad,manual,1,maruti,maruti swift,2016,vxi,497000.0,2016,petrol,62648.0,22.38,1197
hyderabad,manual,1,maruti,maruti baleno,2017,1.2 delta,577000.0,2017,petrol,58448.0,21.4,1197
hyderabad,manual,1,hyundai,hyundai grand i10 nios,2022,magna,670000.0,2022,petrol,40000.0,20.7,1197
hyderabad,manual,1,ford,ford ecosport,2017,1.5 tdci titanium bsiv,690000.0,2017,diesel,88695.0,22.77,1498
hyderabad,manual,1,mg,mg hector,2021,sharp diesel mt,1700000.0,2021,diesel,20000.0,17.41,1956
hyderabad,manual,1,tata,tata zest,2014,quadrajet 1.3 xt,252000.0,2014,diesel,99840.0,20.65,1248
hyderabad,manual,2,volkswagen,volkswagen polo,2012,diesel highline 1.2l,294000.0,2012,diesel,120000.0,22.07,1199
hyderabad,automatic,1,honda,honda amaze,2018,s cvt i-vtec,700000.0,2018,petrol,20000.0,18.1,1199
hyderabad,automatic,1,honda,honda city,2021,i-vtec cvt zx,1350000.0,2021,petrol,31000.0,18.0,1497
hyderabad,manual,2,tata,tata tiago,2018,1.2 revotron xz,470000.0,2019,petrol,93407.0,23.84,1199
hyderabad,manual,2,maruti,maruti swift,2011,lxi,320000.0,2011,petrol,75932.0,22.38,1197
hyderabad,automatic,1,volkswagen,volkswagen polo,2015,gt tsi,650000.0,2015,petrol,44000.0,17.21,1197
hyderabad,automatic,1,hyundai,hyundai santro,2019,sportz amt bsiv,529000.0,2020,petrol,62936.0,20.3,1086
hyderabad,manual,1,hyundai,hyundai i20,2016,asta 1.2,646000.0,2016,petrol,40841.0,18.6,1197
hyderabad,manual,2,maruti,maruti swift dzire,2016,vdi,480000.0,2016,diesel,150000.0,26.59,1248
hyderabad,manual,1,hyundai,hyundai i20,2017,sportz 1.2,607000.0,2017,petrol,66561.0,18.6,1197
hyderabad,manual,2,tata,tata indica v2,2016,ls,160000.0,2016,diesel,114800.0,25.0,1396
hyderabad,manual,1,maruti,maruti celerio,2016,vxi,374000.0,2017,petrol,97726.0,25.24,998
hyderabad,manual,1,ford,ford ecosport,2019,1.5 petrol titanium bsiv,817000.0,2020,petrol,81462.0,17.0,1497
hyderabad,manual,1,tata,tata indica v2,2015,ls,180000.0,2015,diesel,120000.0,25.0,1396
hyderabad,automatic,1,maruti,maruti swift,2019,vxi amt,680000.0,2019,petrol,31286.0,22.56,1197
hyderabad,manual,1,maruti,maruti baleno,2022,alpha bsvi,1000000.0,2022,petrol,20000.0,22.35,1197
hyderabad,automatic,1,hyundai,hyundai verna,2018,vtvt 1.6 at sx option,1080000.0,2018,petrol,57600.0,17.0,1591
hyderabad,manual,1,chevrolet,chevrolet sail,2013,1.2 ls,315000.0,2013,petrol,54000.0,18.2,1199
hyderabad,manual,2,maruti,maruti 800,1985,dx,160000.0,1985,petrol,50000.0,16.1,796
hyderabad,manual,1,maruti,maruti baleno,2020,zeta,760000.0,2020,petrol,20000.0,21.01,1197
hyderabad,manual,2,tata,tata aria,2011,pleasure 4x2,300000.0,2011,diesel,100000.0,13.7,2179
hyderabad,automatic,1,maruti,maruti swift dzire,2017,amt vdi,741000.0,2018,diesel,49260.0,28.4,1248
hyderabad,manual,1,maruti,maruti celerio,2015,zxi,365000.0,2015,petrol,73069.0,25.24,998
hyderabad,manual,1,maruti,maruti swift,2013,vxi,409999.99999999994,2013,petrol,80000.0,18.6,1197
hyderabad,manual,1,maruti,maruti swift dzire,2014,vxi,475000.0,2014,petrol,78850.0,22.41,1197
hyderabad,manual,2,hyundai,hyundai i20,2016,sportz 1.2,561000.0,2016,petrol,89224.0,18.6,1197
hyderabad,automatic,2,tata,tata hexa,2017,xta,1200000.0,2017,diesel,90000.0,17.6,2179
hyderabad,manual,2,maruti,maruti wagon r,2017,vxi bs iv,411000.00000000006,2018,petrol,59084.0,20.51,998
hyderabad,automatic,1,maruti,maruti wagon r,2016,amt vxi,459999.99999999994,2016,petrol,70000.0,20.51,998
hyderabad,manual,2,maruti,maruti wagon r,2013,vxi bs iv,309000.0,2014,petrol,59730.0,18.9,998
hyderabad,manual,1,honda,honda city,2015,i vtec sv,594000.0,2015,petrol,50933.0,17.4,1497
hyderabad,manual,1,maruti,maruti swift dzire,2016,vxi,516000.0,2016,petrol,94426.0,22.41,1197
hyderabad,manual,2,tata,tata hexa,2019,xm plus,1300000.0,2019,diesel,50000.0,17.6,2179
hyderabad,manual,2,mahindra,mahindra xuv500,2013,w8 4wd,680000.0,2013,diesel,120000.0,15.1,2179
hyderabad,automatic,1,volkswagen,volkswagen polo,2017,gt tsi sport edition,760000.0,2017,petrol,80000.0,17.21,1197
hyderabad,manual,1,skoda,skoda rapid,2012,1.6 tdi elegance,499000.0,2012,diesel,75000.0,20.5,1598
hyderabad,manual,1,mahindra,mahindra xuv500,2018,w10 1.99 mhawk,1300000.0,2018,diesel,78500.0,16.0,1997
hyderabad,manual,1,maruti,maruti ritz,2013,vdi,450000.0,2013,diesel,56000.0,23.2,1248
hyderabad,manual,1,fiat,fiat punto,2014,1.3 dynamic,295000.0,2014,diesel,100000.0,20.3,1248
hyderabad,automatic,2,hyundai,hyundai i20,2017,1.4 magna at,667000.0,2018,petrol,32289.0,18.6,1368
hyderabad,automatic,1,tata,tata nexon,2018,1.2 revotron xza plus dualtone,790000.0,2018,petrol,106467.0,17.0,1198
hyderabad,manual,1,maruti,maruti swift,2014,vdi,480000.0,2014,diesel,75000.0,22.9,1248
hyderabad,manual,2,honda,honda city,2014,i vtec v,463999.99999999994,2014,petrol,109832.0,17.4,1497
hyderabad,automatic,1,hyundai,hyundai elantra,2018,2.0 sx option at,1228000.0,2018,petrol,44123.0,14.62,1999
hyderabad,manual,2,maruti,maruti vitara brezza,2017,zdi plus,801000.0,2017,diesel,121129.0,24.3,1248
hyderabad,manual,2,maruti,maruti ignis,2020,1.2 zeta bsiv,560000.0,2020,petrol,40000.0,20.89,1197
hyderabad,manual,1,mahindra,mahindra kuv 100,2016,mfalcon d75 k8 5str,420000.0,2016,diesel,72607.0,25.32,1198
hyderabad,manual,2,hyundai,hyundai grand i10,2016,sportz,472000.0,2016,petrol,28467.0,18.9,1197
hyderabad,manual,1,skoda,skoda rapid,2017,1.6 mpi ambition bsiv,750000.0,2017,petrol,60000.0,15.41,1598
hyderabad,manual,1,hyundai,hyundai creta,2017,1.6 crdi sx option,1098000.0,2017,diesel,122474.0,19.67,1582
hyderabad,automatic,1,maruti,maruti baleno,2017,1.2 cvt delta,650000.0,2018,petrol,37665.0,21.4,1197
hyderabad,manual,2,maruti,maruti wagon r,2014,vxi bs iv,320000.0,2014,petrol,50000.0,20.51,998
hyderabad,manual,1,honda,honda amaze,2018,s i-dtec,680000.0,2018,diesel,110000.0,25.8,1498
hyderabad,manual,3,mahindra,mahindra xuv500,2012,w8 fwd,600000.0,2012,diesel,120000.0,15.1,2179
hyderabad,manual,1,hyundai,hyundai grand i10,2016,crdi sportz,499000.0,2016,diesel,85000.0,24.0,1120
hyderabad,automatic,1,honda,honda city,2021,zx cvt,1250000.0,2021,petrol,61000.0,17.4,1497
hyderabad,manual,1,maruti,maruti swift,2014,vxi,409000.0,2015,petrol,94540.0,22.38,1197
hyderabad,manual,1,hyundai,hyundai creta,2018,1.6 vtvt sx plus,991000.0,2018,petrol,96620.0,13.0,1591
hyderabad,manual,3,toyota,toyota innova,2013,2.5 vx (diesel) 8 seater bs iv,750000.0,2013,diesel,90000.0,12.99,2494
hyderabad,automatic,2,hyundai,hyundai grand i10,2016,asta option at,496000.0,2017,petrol,104436.0,18.9,1197
hyderabad,manual,1,datsun,datsun redigo,2017,s,298000.0,2017,petrol,28545.0,22.7,799
hyderabad,manual,1,volkswagen,volkswagen polo,2019,1.0 mpi highline,720000.0,2019,petrol,66500.0,18.78,999
hyderabad,manual,1,hyundai,hyundai i20,2017,asta 1.2,583000.0,2017,petrol,80133.0,18.6,1197
hyderabad,automatic,1,mercedes-benz,mercedes-benz c-class,2011,220 cdi at,1125000.0,2011,diesel,106000.0,14.84,2143
hyderabad,manual,1,maruti,maruti sx4 s cross,2020,alpha,982000.0,2021,petrol,26852.0,18.55,1462
hyderabad,manual,1,maruti,maruti swift,2015,vxi,458000.0,2015,petrol,59990.0,22.38,1197
hyderabad,manual,2,mahindra,mahindra xuv500,2015,r w10 fwd,950000.0,2015,diesel,110000.0,16.0,2179
hyderabad,manual,1,honda,honda city,2018,i-dtec v,852999.9999999999,2018,diesel,75135.0,25.6,1498
hyderabad,manual,2,hyundai,hyundai grand i10,2019,1.2 kappa asta,600000.0,2019,petrol,50000.0,18.9,1197
hyderabad,manual,1,honda,honda civic,2010,1.8 s mt,390000.0,2010,petrol,73000.0,13.5,1799
hyderabad,manual,2,maruti,maruti baleno,2018,1.2 zeta,620000.0,2018,petrol,70000.0,21.4,1197
hyderabad,manual,1,mahindra,mahindra scorpio,2006,2.6 glx,400000.0,2006,diesel,120000.0,12.7,2609
hyderabad,manual,1,toyota,toyota innova,2012,2.5 g (diesel) 7 seater bs iv,750000.0,2012,diesel,120000.0,12.99,2494
hyderabad,manual,2,toyota,toyota innova,2013,2.5 g (diesel) 7 seater bs iv,975000.0,2013,diesel,120000.0,12.99,2494
hyderabad,manual,1,maruti,maruti swift,2013,vxi,447000.0,2013,petrol,50824.0,22.38,1197
hyderabad,manual,2,maruti,maruti swift,2013,vdi,409999.99999999994,2013,diesel,85507.0,22.9,1248
hyderabad,manual,1,hyundai,hyundai verna,2010,crdi sx,330000.0,2010,diesel,70000.0,16.8,1493
hyderabad,manual,2,maruti,maruti ritz,2014,zxi,372000.0,2014,petrol,75773.0,18.5,1197
hyderabad,manual,1,hyundai,hyundai grand i10,2016,crdi magna,470000.0,2017,diesel,62000.0,24.0,1120
hyderabad,manual,1,hyundai,hyundai i10,2012,magna,297000.0,2012,petrol,47004.0,20.36,1197
hyderabad,manual,2,volkswagen,volkswagen polo,2014,1.5 tdi comfortline,420000.0,2014,diesel,110000.0,20.14,1498
hyderabad,manual,2,maruti,maruti swift,2013,vdi,405999.99999999994,2013,diesel,97085.0,22.9,1248
hyderabad,manual,3,hyundai,hyundai verna,2014,1.6 sx,561000.0,2014,diesel,87449.0,22.32,1582
hyderabad,manual,1,maruti,maruti ritz,2016,ldi,350000.0,2016,diesel,100000.0,23.2,1248
hyderabad,manual,2,maruti,maruti alto,2012,lxi,193000.0,2012,petrol,53338.0,19.7,796
hyderabad,manual,2,honda,honda city,2011,1.5 v mt,400000.0,2011,petrol,120000.0,17.0,1497
hyderabad,manual,1,hyundai,hyundai i20,2019,sportz plus diesel,765000.0,2019,diesel,78000.0,22.54,1396
hyderabad,manual,1,nissan,nissan magnite,2022,xv bsvi,850000.0,2022,petrol,10000.0,18.75,999
hyderabad,manual,1,maruti,maruti vitara brezza,2022,vxi,1000000.0,2022,petrol,20000.0,17.03,1462
hyderabad,manual,2,mahindra,mahindra xuv500,2012,w8 fwd,556000.0,2012,diesel,89000.0,15.1,2179
hyderabad,manual,2,maruti,maruti alto,2008,lxi,100000.0,2008,petrol,100000.0,19.7,796
hyderabad,manual,1,maruti,maruti ertiga,2021,zxi,1050000.0,2021,petrol,20000.0,19.01,1462
hyderabad,manual,1,nissan,nissan magnite,2022,turbo xv premium bsvi,909000.0,2022,petrol,13918.0,20.0,999
hyderabad,manual,1,nissan,nissan magnite,2020,xv dt bsvi,734000.0,2020,petrol,28839.0,18.75,999
hyderabad,automatic,1,maruti,maruti celerio,2017,vxi at,450000.0,2017,petrol,30000.0,23.1,998
hyderabad,automatic,1,datsun,datsun redigo,2018,amt 1.0 s,356000.0,2018,petrol,16097.0,23.0,999
hyderabad,automatic,1,volkswagen,volkswagen polo,2021,1.0 tsi comfortline at,835000.0,2021,petrol,23683.0,16.47,999
hyderabad,manual,2,maruti,maruti alto k10,2013,vxi,233000.0,2013,petrol,48471.0,24.39,998
hyderabad,manual,2,maruti,maruti alto k10,2013,vxi,221000.0,2013,petrol,62437.0,24.39,998
hyderabad,automatic,1,tata,tata tigor,2018,1.2 revotron xza,549000.0,2018,petrol,45000.0,20.3,1199
hyderabad,manual,1,maruti,maruti ciaz,2022,delta bsvi,881000.0,2022,petrol,15992.0,20.65,1462
hyderabad,manual,1,maruti,maruti alto 800,2018,lxi,325000.0,2019,petrol,34000.0,24.7,796
hyderabad,manual,1,hyundai,hyundai i10,2008,magna 1.2,250000.0,2008,petrol,45000.0,20.36,1197
hyderabad,manual,1,maruti,maruti ertiga,2016,1.5 vdi,810000.0,2016,diesel,90000.0,24.2,1498
hyderabad,automatic,1,tata,tata nexon,2018,1.5 revotorq xza plus,1200000.0,2018,diesel,40000.0,21.5,1497
hyderabad,manual,1,maruti,maruti swift,2022,lxi,650000.0,2022,petrol,22907.0,22.38,1197
hyderabad,manual,1,maruti,maruti wagon r,2012,cng lxi bsiv,315000.0,2012,cng,79000.0,33.54,998
hyderabad,manual,2,hyundai,hyundai xcent,2016,1.1 crdi s,340000.0,2016,diesel,90000.0,24.4,1120
hyderabad,manual,2,maruti,maruti alto 800,2019,vxi bsiv,333000.0,2020,petrol,16903.0,24.7,796
hyderabad,automatic,1,nissan,nissan micra,2018,xl option cvt,568000.0,2018,petrol,36874.0,19.15,1198
hyderabad,automatic,1,maruti,maruti ciaz,2017,1.4 at delta,650000.0,2017,petrol,60000.0,19.12,1373
hyderabad,manual,2,maruti,maruti wagon r,2012,vxi bs iv,329000.0,2012,petrol,29994.0,18.9,998
hyderabad,automatic,2,hyundai,hyundai i20,2019,asta option cvt bsiv,806000.0,2019,petrol,26416.0,17.4,1197
hyderabad,manual,2,skoda,skoda rapid,2018,1.5 tdi ambition bsiv,775000.0,2018,diesel,70000.0,21.13,1498
hyderabad,manual,2,honda,honda wr-v,2018,i-vtec vx,655000.0,2019,petrol,27581.0,17.5,1199
hyderabad,manual,1,maruti,maruti swift dzire,2020,vxi 1.2,672000.0,2020,petrol,88126.0,21.21,1197
hyderabad,automatic,1,hyundai,hyundai venue,2019,sx plus turbo dct bsiv,981000.0,2019,petrol,72563.0,18.15,998
hyderabad,manual,2,hyundai,hyundai eon,2013,lpg magna plus,220000.00000000003,2013,lpg,90000.0,21.1,814
hyderabad,manual,1,hyundai,hyundai creta,2016,1.6 vtvt sx plus,803999.9999999999,2016,petrol,88060.0,13.0,1591
hyderabad,manual,1,maruti,maruti swift,2022,vxi bsvi,800000.0,2022,petrol,20000.0,22.38,1197
hyderabad,manual,2,toyota,toyota innova,2015,2.5 g (diesel) 7 seater bs iv,950000.0,2015,diesel,119000.0,12.99,2494
hyderabad,manual,1,hyundai,hyundai i20,2017,magna 1.2,600000.0,2017,petrol,60000.0,18.6,1197
hyderabad,manual,1,hyundai,hyundai creta,2020,1.6 ex diesel,1475000.0,2020,diesel,95315.0,20.5,1582
hyderabad,manual,2,maruti,maruti wagon r,2013,lxi bs iv,263000.0,2013,petrol,100000.0,20.51,998
hyderabad,manual,1,hyundai,hyundai santro xing,2010,gls,245000.00000000003,2011,petrol,31000.0,17.92,1086
hyderabad,manual,1,maruti,maruti vitara brezza,2019,vdi,777000.0,2019,diesel,109271.0,24.3,1248
hyderabad,automatic,2,maruti,maruti ignis,2019,1.2 amt delta bsiv,507000.0,2019,petrol,47844.0,20.89,1197
hyderabad,manual,2,maruti,maruti xl6,2021,zeta,1050000.0,2021,petrol,80000.0,19.01,1462
